DATE, EX_NUM, m, n, t, ERROR_UXY, ERROR_VXY, ERROR_DXY, MEAN_METHOD, BOOL_ALPHA_THETA, LOW_RANK_APPROX_METHOD, LRA_ITE, APF_METHOD, APF_ITE, error_min, error_max, SUBRESULTANT_FORMAT, RANK_REVEALING_METRIC 
25-Jul-2017 19:02:58,6,8,7,6,1.588188e-08,1.725463e-08,1.421713e-08,None,0,None,0,None,0,1.000000e-10,1.000000e-10,DT,R1 Row Diagonals 
25-Jul-2017 19:02:59,5,3,3,2,2.319565e-09,2.148133e-09,3.917789e-09,None,0,None,0,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,R1 Row Diagonals 
25-Jul-2017 19:03:00,6,8,7,6,1.588188e-08,1.725463e-08,1.421713e-08,None,0,None,0,None,0,1.000000e-10,1.000000e-10,DT,Minimum Singular Values 
25-Jul-2017 19:03:01,5,3,3,2,2.319565e-09,2.148133e-09,3.917789e-09,None,0,None,0,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,Minimum Singular Values 
25-Jul-2017 19:03:02,3,20,21,16,4.497841e-07,3.488103e-06,9.408626e-01,Geometric Mean Matlab Method,0,Standard STLN,50,None,0,1.000000e-10,1.000000e-10,TQ,R1 Row Diagonals 
25-Jul-2017 19:03:02,6,8,7,6,5.094394e-08,5.227031e-08,6.017995e-08,None,0,None,0,None,0,1.000000e-10,1.000000e-10,TQ,R1 Row Norms 
25-Jul-2017 19:03:03,5,3,3,2,3.140143e-08,6.100338e-08,5.088664e-08,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,T,R1 Row Norms 
25-Jul-2017 19:03:04,6,8,7,6,5.094394e-08,5.227031e-08,6.017995e-08,None,0,None,0,None,0,1.000000e-10,1.000000e-10,TQ,R1 Row Diagonals 
25-Jul-2017 19:03:05,5,3,3,2,3.140143e-08,6.100338e-08,5.088664e-08,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,T,R1 Row Diagonals 
25-Jul-2017 19:03:06,6,8,7,6,5.094394e-08,5.227031e-08,6.017995e-08,None,0,None,0,None,0,1.000000e-10,1.000000e-10,TQ,Minimum Singular Values 
25-Jul-2017 19:03:07,5,3,3,2,3.140143e-08,6.100338e-08,5.088664e-08,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,T,Minimum Singular Values 
25-Jul-2017 19:03:08,3,20,21,16,4.497841e-07,3.488103e-06,9.408626e-01,Geometric Mean Matlab Method,0,Standard STLN,50,None,0,1.000000e-10,1.000000e-10,TQ,Minimum Singular Values 
25-Jul-2017 19:03:09,6,8,7,6,1.588190e-08,1.725465e-08,1.421721e-08,None,0,None,0,None,0,1.000000e-10,1.000000e-10,DTQ,R1 Row Norms 
25-Jul-2017 19:03:09,5,3,3,2,3.140143e-08,6.100338e-08,5.088664e-08,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,DT,R1 Row Norms 
25-Jul-2017 19:03:11,6,8,7,6,1.588190e-08,1.725465e-08,1.421721e-08,None,0,None,0,None,0,1.000000e-10,1.000000e-10,DTQ,R1 Row Diagonals 
25-Jul-2017 19:03:11,5,3,3,2,3.140143e-08,6.100338e-08,5.088664e-08,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,DT,R1 Row Diagonals 
25-Jul-2017 19:03:13,6,8,7,6,1.588190e-08,1.725465e-08,1.421721e-08,None,0,None,0,None,0,1.000000e-10,1.000000e-10,DTQ,Minimum Singular Values 
25-Jul-2017 19:03:13,5,3,3,2,3.140143e-08,6.100338e-08,5.088664e-08,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,DT,Minimum Singular Values 
25-Jul-2017 19:03:13,3,20,21,16,2.481447e-04,1.444906e-04,3.852121e-04,Geometric Mean Matlab Method,0,Standard STLN,50,None,0,1.000000e-10,1.000000e-10,DTQ,R1 Row Norms 
25-Jul-2017 19:03:15,6,8,7,6,1.588238e-08,1.725514e-08,1.607497e-02,None,0,None,0,None,0,1.000000e-10,1.000000e-10,DTQ Denominator Removed,R1 Row Norms 
25-Jul-2017 19:03:15,5,3,3,2,3.140143e-08,6.100338e-08,5.088664e-08,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,TQ,R1 Row Norms 
25-Jul-2017 19:03:17,6,8,7,6,1.588238e-08,1.725514e-08,1.607497e-02,None,0,None,0,None,0,1.000000e-10,1.000000e-10,DTQ Denominator Removed,R1 Row Diagonals 
25-Jul-2017 19:03:18,5,3,3,2,3.140143e-08,6.100338e-08,5.088664e-08,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,TQ,R1 Row Diagonals 
25-Jul-2017 19:03:19,3,20,21,16,2.481447e-04,1.444906e-04,3.852121e-04,Geometric Mean Matlab Method,0,Standard STLN,50,None,0,1.000000e-10,1.000000e-10,DTQ,R1 Row Diagonals 
25-Jul-2017 19:03:19,6,8,7,6,1.588238e-08,1.725514e-08,1.607497e-02,None,0,None,0,None,0,1.000000e-10,1.000000e-10,DTQ Denominator Removed,Minimum Singular Values 
25-Jul-2017 19:03:20,5,3,3,2,3.140143e-08,6.100338e-08,5.088664e-08,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,TQ,Minimum Singular Values 
25-Jul-2017 19:03:21,6,8,7,6,2.697504e-05,2.825857e-05,3.012015e-05,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-10,T,R1 Row Norms 
25-Jul-2017 19:03:22,5,3,3,2,3.140143e-08,6.100338e-08,5.088664e-08,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,DTQ,R1 Row Norms 
25-Jul-2017 19:03:24,6,8,7,6,2.697504e-05,2.825857e-05,3.012015e-05,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-10,T,R1 Row Diagonals 
25-Jul-2017 19:03:24,5,3,3,2,3.140143e-08,6.100338e-08,5.088664e-08,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,DTQ,R1 Row Diagonals 
25-Jul-2017 19:03:25,3,20,21,16,2.481447e-04,1.444906e-04,3.852121e-04,Geometric Mean Matlab Method,0,Standard STLN,50,None,0,1.000000e-10,1.000000e-10,DTQ,Minimum Singular Values 
25-Jul-2017 19:03:26,5,3,3,2,3.140143e-08,6.100338e-08,5.088664e-08,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,DTQ,Minimum Singular Values 
25-Jul-2017 19:03:26,6,8,7,6,2.697504e-05,2.825857e-05,3.012015e-05,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-10,T,Minimum Singular Values 
25-Jul-2017 19:03:28,5,3,3,2,3.140143e-08,6.100338e-08,5.088664e-08,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,R1 Row Norms 
25-Jul-2017 19:03:28,6,8,7,6,2.697504e-05,2.825857e-05,3.012015e-05,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-10,DT,R1 Row Norms 
25-Jul-2017 19:03:29,3,20,21,16,1.970649e-06,8.698418e-06,4.353030e-04,Geometric Mean Matlab Method,0,Standard STLN,14,None,0,1.000000e-10,1.000000e-10,DTQ Denominator Removed,R1 Row Norms 
25-Jul-2017 19:03:30,5,3,3,2,3.140143e-08,6.100338e-08,5.088664e-08,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,R1 Row Diagonals 
25-Jul-2017 19:03:30,6,8,7,6,2.697504e-05,2.825857e-05,3.012015e-05,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-10,DT,R1 Row Diagonals 
25-Jul-2017 19:03:32,5,3,3,2,3.140143e-08,6.100338e-08,5.088664e-08,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,Minimum Singular Values 
25-Jul-2017 19:03:33,6,8,7,6,2.697504e-05,2.825857e-05,3.012015e-05,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-10,DT,Minimum Singular Values 
25-Jul-2017 19:03:33,3,20,21,16,1.970649e-06,8.698418e-06,4.353030e-04,Geometric Mean Matlab Method,0,Standard STLN,14,None,0,1.000000e-10,1.000000e-10,DTQ Denominator Removed,R1 Row Diagonals 
25-Jul-2017 19:03:34,5,3,3,2,1.196032e-08,4.209757e-08,3.256343e-08,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,T,R1 Row Norms 
25-Jul-2017 19:03:35,6,8,7,6,2.697504e-05,2.825857e-05,3.012015e-05,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-10,TQ,R1 Row Norms 
25-Jul-2017 19:03:36,5,3,3,2,1.196032e-08,4.209757e-08,3.256343e-08,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,T,R1 Row Diagonals 
25-Jul-2017 19:03:37,6,8,7,6,2.697504e-05,2.825857e-05,3.012015e-05,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-10,TQ,R1 Row Diagonals 
25-Jul-2017 19:03:38,3,20,21,16,1.970649e-06,8.698418e-06,4.353030e-04,Geometric Mean Matlab Method,0,Standard STLN,14,None,0,1.000000e-10,1.000000e-10,DTQ Denominator Removed,Minimum Singular Values 
25-Jul-2017 19:03:38,5,3,3,2,1.196032e-08,4.209757e-08,3.256343e-08,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,T,Minimum Singular Values 
25-Jul-2017 19:03:39,6,8,7,6,2.697504e-05,2.825857e-05,3.012015e-05,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-10,TQ,Minimum Singular Values 
25-Jul-2017 19:03:40,5,3,3,2,1.196032e-08,4.209757e-08,3.256343e-08,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,DT,R1 Row Norms 
25-Jul-2017 19:03:41,6,8,7,6,2.697504e-05,2.825857e-05,3.012015e-05,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-10,DTQ,R1 Row Norms 
25-Jul-2017 19:03:42,5,3,3,2,1.196032e-08,4.209757e-08,3.256343e-08,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,DT,R1 Row Diagonals 
25-Jul-2017 19:03:44,6,8,7,6,2.697504e-05,2.825857e-05,3.012015e-05,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-10,DTQ,R1 Row Diagonals 
25-Jul-2017 19:03:44,5,3,3,2,1.196032e-08,4.209757e-08,3.256343e-08,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,DT,Minimum Singular Values 
25-Jul-2017 19:03:46,6,8,7,6,2.697504e-05,2.825857e-05,3.012015e-05,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-10,DTQ,Minimum Singular Values 
25-Jul-2017 19:03:46,5,3,3,2,1.196032e-08,4.209757e-08,3.256343e-08,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,TQ,R1 Row Norms 
25-Jul-2017 19:03:48,3,20,21,16,2.837714e-06,3.498779e-06,1.513211e+00,Geometric Mean Matlab Method,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,T,R1 Row Norms 
25-Jul-2017 19:03:48,6,8,7,6,2.697504e-05,2.825857e-05,3.012015e-05,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-10,DTQ Denominator Removed,R1 Row Norms 
25-Jul-2017 19:03:48,5,3,3,2,1.196032e-08,4.209757e-08,3.256343e-08,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,TQ,R1 Row Diagonals 
25-Jul-2017 19:03:50,6,8,7,6,2.697504e-05,2.825857e-05,3.012015e-05,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-10,DTQ Denominator Removed,R1 Row Diagonals 
25-Jul-2017 19:03:51,5,3,3,2,1.196032e-08,4.209757e-08,3.256343e-08,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,TQ,Minimum Singular Values 
25-Jul-2017 19:03:52,6,8,7,6,2.697504e-05,2.825857e-05,3.012015e-05,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-10,DTQ Denominator Removed,Minimum Singular Values 
25-Jul-2017 19:03:53,5,3,3,2,1.196032e-08,4.209757e-08,3.256343e-08,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,DTQ,R1 Row Norms 
25-Jul-2017 19:03:54,5,3,3,2,1.196032e-08,4.209757e-08,3.256343e-08,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,DTQ,R1 Row Diagonals 
25-Jul-2017 19:03:55,6,8,7,6,4.149465e-02,5.227131e-02,4.419662e-02,None,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,T,R1 Row Norms 
25-Jul-2017 19:03:56,5,3,3,2,1.196032e-08,4.209757e-08,3.256343e-08,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,DTQ,Minimum Singular Values 
25-Jul-2017 19:03:58,3,20,21,16,2.837714e-06,3.498779e-06,1.513211e+00,Geometric Mean Matlab Method,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,T,R1 Row Diagonals 
25-Jul-2017 19:03:58,6,8,7,6,4.149465e-02,5.227131e-02,4.419662e-02,None,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,T,R1 Row Diagonals 
25-Jul-2017 19:03:59,5,3,3,2,1.196032e-08,4.209757e-08,3.256343e-08,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,R1 Row Norms 
25-Jul-2017 19:04:01,5,3,3,2,1.196032e-08,4.209757e-08,3.256343e-08,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,R1 Row Diagonals 
25-Jul-2017 19:04:01,6,8,7,6,4.149465e-02,5.227131e-02,4.419662e-02,None,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,T,Minimum Singular Values 
25-Jul-2017 19:04:03,5,3,3,2,1.196032e-08,4.209757e-08,3.256343e-08,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,Minimum Singular Values 
25-Jul-2017 19:04:04,6,8,7,6,4.149465e-02,5.227131e-02,4.419662e-02,None,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,DT,R1 Row Norms 
25-Jul-2017 19:04:05,5,3,3,2,5.433200e-07,5.295275e-07,8.858850e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,T,R1 Row Norms 
25-Jul-2017 19:04:07,5,3,3,2,5.433200e-07,5.295275e-07,8.858850e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,T,R1 Row Diagonals 
25-Jul-2017 19:04:07,6,8,7,6,4.149465e-02,5.227131e-02,4.419662e-02,None,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,DT,R1 Row Diagonals 
25-Jul-2017 19:04:08,3,20,21,16,2.837714e-06,3.498779e-06,1.513211e+00,Geometric Mean Matlab Method,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,T,Minimum Singular Values 
25-Jul-2017 19:04:09,5,3,3,2,5.433200e-07,5.295275e-07,8.858850e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,T,Minimum Singular Values 
25-Jul-2017 19:04:10,6,8,7,6,4.149465e-02,5.227131e-02,4.419662e-02,None,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,DT,Minimum Singular Values 
25-Jul-2017 19:04:11,5,3,3,2,8.064226e-08,7.586825e-08,4.668337e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,DT,R1 Row Norms 
25-Jul-2017 19:04:13,5,3,3,2,8.064226e-08,7.586825e-08,4.668337e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,DT,R1 Row Diagonals 
25-Jul-2017 19:04:13,6,8,7,6,4.149465e-02,5.227131e-02,4.419662e-02,None,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,TQ,R1 Row Norms 
25-Jul-2017 19:04:15,5,3,3,2,8.064226e-08,7.586825e-08,4.668337e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,DT,Minimum Singular Values 
25-Jul-2017 19:04:16,6,8,7,6,4.149465e-02,5.227131e-02,4.419662e-02,None,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,TQ,R1 Row Diagonals 
25-Jul-2017 19:04:17,5,3,3,2,5.433200e-07,5.295275e-07,8.858850e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,TQ,R1 Row Norms 
25-Jul-2017 19:04:18,3,20,21,16,1.441865e-03,2.874768e-03,2.051082e-02,Geometric Mean Matlab Method,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,DT,R1 Row Norms 
25-Jul-2017 19:04:18,5,3,3,2,5.433200e-07,5.295275e-07,8.858850e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,TQ,R1 Row Diagonals 
25-Jul-2017 19:04:19,6,8,7,6,4.149465e-02,5.227131e-02,4.419662e-02,None,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,TQ,Minimum Singular Values 
25-Jul-2017 19:04:20,5,3,3,2,5.433200e-07,5.295275e-07,8.858850e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,TQ,Minimum Singular Values 
25-Jul-2017 19:04:22,6,8,7,6,4.149465e-02,5.227131e-02,4.419662e-02,None,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,DTQ,R1 Row Norms 
25-Jul-2017 19:04:22,5,3,3,2,8.064226e-08,7.586825e-08,4.668337e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,DTQ,R1 Row Norms 
25-Jul-2017 19:04:24,5,3,3,2,8.064226e-08,7.586825e-08,4.668337e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,DTQ,R1 Row Diagonals 
25-Jul-2017 19:04:25,6,8,7,6,4.149465e-02,5.227131e-02,4.419662e-02,None,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,DTQ,R1 Row Diagonals 
25-Jul-2017 19:04:26,5,3,3,2,8.064226e-08,7.586825e-08,4.668337e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,DTQ,Minimum Singular Values 
25-Jul-2017 19:04:28,3,20,21,16,1.441865e-03,2.874768e-03,2.051082e-02,Geometric Mean Matlab Method,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,DT,R1 Row Diagonals 
25-Jul-2017 19:04:28,6,8,7,6,4.149465e-02,5.227131e-02,4.419662e-02,None,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,DTQ,Minimum Singular Values 
25-Jul-2017 19:04:31,6,8,7,6,4.149465e-02,5.227131e-02,4.419662e-02,None,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,DTQ Denominator Removed,R1 Row Norms 
25-Jul-2017 19:04:34,5,3,3,2,8.045354e-08,7.627212e-08,4.668044e-07,Geometric Mean Matlab Method,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,T,R1 Row Norms 
25-Jul-2017 19:04:34,6,8,7,6,4.149465e-02,5.227131e-02,4.419662e-02,None,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,DTQ Denominator Removed,R1 Row Diagonals 
25-Jul-2017 19:04:36,5,3,3,2,8.045354e-08,7.627212e-08,4.668044e-07,Geometric Mean Matlab Method,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,T,R1 Row Diagonals 
25-Jul-2017 19:04:37,6,8,7,6,4.149465e-02,5.227131e-02,4.419662e-02,None,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,DTQ Denominator Removed,Minimum Singular Values 
25-Jul-2017 19:04:38,5,3,3,2,8.045354e-08,7.627212e-08,4.668044e-07,Geometric Mean Matlab Method,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,T,Minimum Singular Values 
25-Jul-2017 19:04:39,3,20,21,16,1.441865e-03,2.874768e-03,2.051082e-02,Geometric Mean Matlab Method,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,DT,Minimum Singular Values 
25-Jul-2017 19:04:40,6,8,7,6,3.845923e-06,4.345136e-06,5.369220e-06,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-08,T,R1 Row Norms 
25-Jul-2017 19:04:40,5,3,3,2,7.178455e-08,6.831040e-08,4.594505e-07,Geometric Mean Matlab Method,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,DT,R1 Row Norms 
25-Jul-2017 19:04:42,6,8,7,6,3.845923e-06,4.345136e-06,5.369220e-06,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-08,T,R1 Row Diagonals 
25-Jul-2017 19:04:42,5,3,3,2,7.178455e-08,6.831040e-08,4.594505e-07,Geometric Mean Matlab Method,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,DT,R1 Row Diagonals 
25-Jul-2017 19:04:44,6,8,7,6,3.845923e-06,4.345136e-06,5.369220e-06,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-08,T,Minimum Singular Values 
25-Jul-2017 19:04:45,5,3,3,2,7.178455e-08,6.831040e-08,4.594505e-07,Geometric Mean Matlab Method,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,DT,Minimum Singular Values 
25-Jul-2017 19:04:46,6,8,7,6,3.748196e-07,4.250834e-07,1.520202e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-08,DT,R1 Row Norms 
25-Jul-2017 19:04:47,5,3,3,2,8.045354e-08,7.627212e-08,4.668044e-07,Geometric Mean Matlab Method,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,TQ,R1 Row Norms 
25-Jul-2017 19:04:48,6,8,7,6,3.748196e-07,4.250834e-07,1.520202e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-08,DT,R1 Row Diagonals 
25-Jul-2017 19:04:48,3,20,21,16,1.352631e-06,3.498684e-06,6.399205e-01,Geometric Mean Matlab Method,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,TQ,R1 Row Norms 
25-Jul-2017 19:04:49,5,3,3,2,8.045354e-08,7.627212e-08,4.668044e-07,Geometric Mean Matlab Method,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,TQ,R1 Row Diagonals 
25-Jul-2017 19:04:51,6,8,7,6,3.748196e-07,4.250834e-07,1.520202e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-08,DT,Minimum Singular Values 
25-Jul-2017 19:04:51,5,3,3,2,8.045354e-08,7.627212e-08,4.668044e-07,Geometric Mean Matlab Method,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,TQ,Minimum Singular Values 
25-Jul-2017 19:04:53,5,3,3,2,7.178455e-08,6.831040e-08,4.594505e-07,Geometric Mean Matlab Method,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,DTQ,R1 Row Norms 
25-Jul-2017 19:04:53,6,8,7,6,3.846066e-06,4.345298e-06,5.368355e-06,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-08,TQ,R1 Row Norms 
25-Jul-2017 19:04:55,5,3,3,2,7.178455e-08,6.831040e-08,4.594505e-07,Geometric Mean Matlab Method,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,DTQ,R1 Row Diagonals 
25-Jul-2017 19:04:56,6,8,7,6,3.846066e-06,4.345298e-06,5.368355e-06,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-08,TQ,R1 Row Diagonals 
25-Jul-2017 19:04:57,5,3,3,2,7.178455e-08,6.831040e-08,4.594505e-07,Geometric Mean Matlab Method,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,DTQ,Minimum Singular Values 
25-Jul-2017 19:04:58,6,8,7,6,3.846066e-06,4.345298e-06,5.368355e-06,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-08,TQ,Minimum Singular Values 
25-Jul-2017 19:04:58,3,20,21,16,1.352631e-06,3.498684e-06,6.399205e-01,Geometric Mean Matlab Method,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,TQ,R1 Row Diagonals 
25-Jul-2017 19:05:00,6,8,7,6,3.748209e-07,4.250858e-07,1.520566e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-08,DTQ,R1 Row Norms 
25-Jul-2017 19:05:02,6,8,7,6,3.748209e-07,4.250858e-07,1.520566e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-08,DTQ,R1 Row Diagonals 
25-Jul-2017 19:05:05,6,8,7,6,3.748209e-07,4.250858e-07,1.520566e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-08,DTQ,Minimum Singular Values 
25-Jul-2017 19:05:05,5,3,3,2,2.541174e-01,2.376959e-01,3.493793e-01,Geometric Mean Matlab Method,1,Standard SNTLN,12,None,0,1.000000e-10,1.000000e-06,T,R1 Row Norms 
25-Jul-2017 19:05:07,5,3,3,2,2.541174e-01,2.376959e-01,3.493793e-01,Geometric Mean Matlab Method,1,Standard SNTLN,12,None,0,1.000000e-10,1.000000e-06,T,R1 Row Diagonals 
25-Jul-2017 19:05:09,3,20,21,16,1.352631e-06,3.498684e-06,6.399205e-01,Geometric Mean Matlab Method,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,TQ,Minimum Singular Values 
25-Jul-2017 19:05:09,5,3,3,2,2.541174e-01,2.376959e-01,3.493793e-01,Geometric Mean Matlab Method,1,Standard SNTLN,12,None,0,1.000000e-10,1.000000e-06,T,Minimum Singular Values 
25-Jul-2017 19:05:12,5,3,3,2,2.475222e-01,2.369429e-01,3.479803e-01,Geometric Mean Matlab Method,1,Standard SNTLN,5,None,0,1.000000e-10,1.000000e-06,DT,R1 Row Norms 
25-Jul-2017 19:05:13,6,8,7,6,3.109287e-07,3.131983e-07,1.380425e-07,Geometric Mean Matlab Method,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,T,R1 Row Norms 
25-Jul-2017 19:05:14,5,3,3,2,2.475222e-01,2.369429e-01,3.479803e-01,Geometric Mean Matlab Method,1,Standard SNTLN,5,None,0,1.000000e-10,1.000000e-06,DT,R1 Row Diagonals 
25-Jul-2017 19:05:15,6,8,7,6,3.109287e-07,3.131983e-07,1.380425e-07,Geometric Mean Matlab Method,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,T,R1 Row Diagonals 
25-Jul-2017 19:05:16,5,3,3,2,2.475222e-01,2.369429e-01,3.479803e-01,Geometric Mean Matlab Method,1,Standard SNTLN,5,None,0,1.000000e-10,1.000000e-06,DT,Minimum Singular Values 
25-Jul-2017 19:05:18,6,8,7,6,3.109287e-07,3.131983e-07,1.380425e-07,Geometric Mean Matlab Method,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,T,Minimum Singular Values 
25-Jul-2017 19:05:18,5,3,3,2,2.541174e-01,2.376959e-01,3.493793e-01,Geometric Mean Matlab Method,1,Standard SNTLN,12,None,0,1.000000e-10,1.000000e-06,TQ,R1 Row Norms 
25-Jul-2017 19:05:19,3,20,21,16,7.101664e-03,1.008699e-02,5.932832e-02,Geometric Mean Matlab Method,0,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-10,DTQ,R1 Row Norms 
